Id,Label,Modularity Class,City,State,Country,Latitude,Longitude
965,"martinho campos,minas gerais,brazil",,martinho campos,minas gerais,brazil,-19.332,-45.237
966,"cruzeiro do sul,acre,brazil",,cruzeiro do sul,acre,brazil,-7.631,-72.67
967,"cataguases,minas gerais,brazil",,cataguases,minas gerais,brazil,-21.389,-42.697
968,"arroio trinta,santa catarina,brazil",,arroio trinta,santa catarina,brazil,-26.933,-51.339
969,"quata,sao paulo,brazil",,quata,sao paulo,brazil,-22.248,-50.698
970,"brasilia de minas,minas gerais,brazil",,brasilia de minas,minas gerais,brazil,-16.208,-44.429
971,"estrela d oeste,sao paulo,brazil",,estrela d oeste,sao paulo,brazil,-20.288,-50.401
972,"japura,parana,brazil",,japura,parana,brazil,-23.47,-52.553
973,"muritiba,bahia,brazil",,muritiba,bahia,brazil,-12.626,-38.99
974,"francisco sa,minas gerais,brazil",,francisco sa,minas gerais,brazil,-16.476,-43.488
975,"guaranesia,minas gerais,brazil",,guaranesia,minas gerais,brazil,-21.299,-46.803
976,"ipua,sao paulo,brazil",,ipua,sao paulo,brazil,-20.438,-48.012
977,"barra de santa rosa,paraiba,brazil",,barra de santa rosa,paraiba,brazil,-6.72,-36.061
978,"brejo do cruz,paraiba,brazil",,brejo do cruz,paraiba,brazil,-6.349,-37.498
979,"sao lourenco do sul,rio grande do sul,brazil",,sao lourenco do sul,rio grande do sul,brazil,-31.365,-51.978
980,"douradina,parana,brazil",,douradina,parana,brazil,-23.381,-53.292
981,"francisco beltrao,parana,brazil",,francisco beltrao,parana,brazil,-26.081,-53.055
982,"cariacica,espirito santo,brazil",,cariacica,espirito santo,brazil,-20.264,-40.42
983,"altamira,para,brazil",,altamira,para,brazil,-3.203,-52.206
984,"pastos bons,maranhao,brazil",,pastos bons,maranhao,brazil,-6.602,-44.077
985,"tapejara,rio grande do sul,brazil",,tapejara,rio grande do sul,brazil,-28.068,-52.014
986,"alto garcas,mato grosso,brazil",,alto garcas,mato grosso,brazil,-16.944,-53.528
987,"independencia,rio grande do sul,brazil",,independencia,rio grande do sul,brazil,-27.833,-54.188
988,"boa nova,bahia,brazil",,boa nova,bahia,brazil,-14.363,-40.208
989,"brejo santo,ceara,brazil",,brejo santo,ceara,brazil,-7.493,-38.985
990,"registro,sao paulo,brazil",,registro,sao paulo,brazil,-24.488,-47.844
991,"goioere,parana,brazil",,goioere,parana,brazil,-24.185,-53.028
992,"santo antonio da alegria,sao paulo,brazil",,santo antonio da alegria,sao paulo,brazil,-21.087,-47.151
993,"irapuru,sao paulo,brazil",,irapuru,sao paulo,brazil,-21.571,-51.345
994,"quebrangulo,alagoas,brazil",,quebrangulo,alagoas,brazil,-9.319,-36.471
995,"taquara,rio grande do sul,brazil",,taquara,rio grande do sul,brazil,-29.651,-50.781
996,"cruzeiro,sao paulo,brazil",,cruzeiro,sao paulo,brazil,-22.576,-44.963
997,"cumari,goias,brazil",,cumari,goias,brazil,-18.263,-48.151
998,"urania,sao paulo,brazil",,urania,sao paulo,brazil,-20.246,-50.643
999,"santa isabel,sao paulo,brazil",,santa isabel,sao paulo,brazil,-23.316,-46.221
1000,"iracemapolis,sao paulo,brazil",,iracemapolis,sao paulo,brazil,-22.581,-47.519
1001,"moji mirim,sao paulo,brazil",,moji mirim,sao paulo,brazil,-22.432,-46.958
1002,"santa maria da vitoria,bahia,brazil",,santa maria da vitoria,bahia,brazil,-13.398,-44.198
1003,"capinopolis,minas gerais,brazil",,capinopolis,minas gerais,brazil,-18.682,-49.57
1004,"sao bento do sul,santa catarina,brazil",,sao bento do sul,santa catarina,brazil,-26.25,-49.379
1005,"sao mateus do sul,parana,brazil",,sao mateus do sul,parana,brazil,-25.874,-50.383
1006,"caibate,rio grande do sul,brazil",,caibate,rio grande do sul,brazil,-28.288,-54.638
1007,"sao benedito,ceara,brazil",,sao benedito,ceara,brazil,-4.049,-40.865
1008,"tiangua,ceara,brazil",,tiangua,ceara,brazil,-3.732,-40.992
1009,"aguas de lindoia,sao paulo,brazil",,aguas de lindoia,sao paulo,brazil,-22.476,-46.633
1010,"tapera,rio grande do sul,brazil",,tapera,rio grande do sul,brazil,-28.626,-52.87
1011,"guiratinga,mato grosso,brazil",,guiratinga,mato grosso,brazil,-16.349,-53.758
1012,"panambi,rio grande do sul,brazil",,panambi,rio grande do sul,brazil,-28.293,-53.502
1013,"pederneiras,sao paulo,brazil",,pederneiras,sao paulo,brazil,-22.352,-48.775
1014,"sao paulo das missoes,rio grande do sul,brazil",,sao paulo das missoes,rio grande do sul,brazil,-28.021,-54.936
1015,"firminopolis,goias,brazil",,firminopolis,goias,brazil,-16.582,-50.305
1016,"aracruz,espirito santo,brazil",,aracruz,espirito santo,brazil,-19.82,-40.273
1017,"videira,santa catarina,brazil",,videira,santa catarina,brazil,-27.008,-51.152
1018,"estrela,rio grande do sul,brazil",,estrela,rio grande do sul,brazil,-29.502,-51.966
1019,"currais novos,rio grande do norte,brazil",,currais novos,rio grande do norte,brazil,-6.261,-36.515
1020,"andira,parana,brazil",,andira,parana,brazil,-23.051,-50.229
1021,"marialva,parana,brazil",,marialva,parana,brazil,-23.485,-51.792
1022,"ouvidor,goias,brazil",,ouvidor,goias,brazil,-18.234,-47.839
1023,"cubatao,sao paulo,brazil",,cubatao,sao paulo,brazil,-23.895,-46.425
1024,"ubaitaba,bahia,brazil",,ubaitaba,bahia,brazil,-14.313,-39.323
1025,"ituporanga,santa catarina,brazil",,ituporanga,santa catarina,brazil,-27.414,-49.601
1026,"igarassu,pernambuco,brazil",,igarassu,pernambuco,brazil,-7.834,-34.906
1027,"pocone,mato grosso,brazil",,pocone,mato grosso,brazil,-16.257,-56.623
1028,"sao jose de ribamar,maranhao,brazil",,sao jose de ribamar,maranhao,brazil,-2.562,-44.054
1029,"sao sepe,rio grande do sul,brazil",,sao sepe,rio grande do sul,brazil,-30.161,-53.565
1030,"rincao,sao paulo,brazil",,rincao,sao paulo,brazil,-21.587,-48.071
1031,"ivaipora,parana,brazil",,ivaipora,parana,brazil,-24.248,-51.685
1032,"americo brasiliense,sao paulo,brazil",,americo brasiliense,sao paulo,brazil,-21.724,-48.102
1033,"alto araguaia,mato grosso,brazil",,alto araguaia,mato grosso,brazil,-17.315,-53.215
1034,"serra negra,sao paulo,brazil",,serra negra,sao paulo,brazil,-22.612,-46.701
1035,"santo antonio da platina,parana,brazil",,santo antonio da platina,parana,brazil,-23.295,-50.077
1036,"trombudo central,santa catarina,brazil",,trombudo central,santa catarina,brazil,-27.299,-49.79
1037,"pinhalzinho,santa catarina,brazil",,pinhalzinho,santa catarina,brazil,-26.848,-52.992
1038,"pinheiro machado,rio grande do sul,brazil",,pinheiro machado,rio grande do sul,brazil,-31.578,-53.381
1039,"quipapa,pernambuco,brazil",,quipapa,pernambuco,brazil,-8.828,-36.012
1040,"apiai,sao paulo,brazil",,apiai,sao paulo,brazil,-24.509,-48.843
1041,"macau,rio grande do norte,brazil",,macau,rio grande do norte,brazil,-5.115,-36.634
1042,"paraiba do sul,rio de janeiro,brazil",,paraiba do sul,rio de janeiro,brazil,-22.162,-43.293
1043,"curitibanos,santa catarina,brazil",,curitibanos,santa catarina,brazil,-27.283,-50.584
1044,"cachoeiras de macacu,rio de janeiro,brazil",,cachoeiras de macacu,rio de janeiro,brazil,-22.463,-42.653
1045,"le vesinet,île-de-france,france",,le vesinet,île-de-france,france,48.89281,2.13308
1046,"simonesia,minas gerais,brazil",,simonesia,minas gerais,brazil,-20.124,-42.001
1047,"porto nacional,tocantins,brazil",,porto nacional,tocantins,brazil,-10.708,-48.417
1048,"torrinha,sao paulo,brazil",,torrinha,sao paulo,brazil,-22.426,-48.169
1049,"taiuva,sao paulo,brazil",,taiuva,sao paulo,brazil,-21.124,-48.452
1050,"coronel freitas,santa catarina,brazil",,coronel freitas,santa catarina,brazil,-26.909,-52.703
1051,"auriflama,sao paulo,brazil",,auriflama,sao paulo,brazil,-20.686,-50.555
1052,"girua,rio grande do sul,brazil",,girua,rio grande do sul,brazil,-28.028,-54.35
1053,"prata,minas gerais,brazil",,prata,minas gerais,brazil,-19.307,-48.924
1054,"sao jose do cedro,santa catarina,brazil",,sao jose do cedro,santa catarina,brazil,-26.455,-53.494
1055,"sao goncalo do abaete,minas gerais,brazil",,sao goncalo do abaete,minas gerais,brazil,-18.338,-45.833
1056,"seoul,seoul,south korea",,seoul,seoul,south korea,37.566,126.9784
1057,"piracanjuba,goias,brazil",,piracanjuba,goias,brazil,-17.303,-49.018
1058,"carapebus,rio de janeiro,brazil",,carapebus,rio de janeiro,brazil,-22.187,-41.661
1059,"rivera,rivera,uruguay",,rivera,rivera,uruguay,-30.90534,-55.55076
1060,"taperoa,paraiba,brazil",,taperoa,paraiba,brazil,-7.207,-36.827
1061,"jose bonifacio,sao paulo,brazil",,jose bonifacio,sao paulo,brazil,-21.053,-49.688
1062,"alexandria,rio grande do norte,brazil",,alexandria,rio grande do norte,brazil,-6.413,-38.016
1063,"russas,ceara,brazil",,russas,ceara,brazil,-4.94,-37.976
1064,"muqui,espirito santo,brazil",,muqui,espirito santo,brazil,-20.952,-41.346
1065,"rio espera,minas gerais,brazil",,rio espera,minas gerais,brazil,-20.855,-43.474
1066,"campo ere,santa catarina,brazil",,campo ere,santa catarina,brazil,-26.394,-53.078
1067,"jaguapita,parana,brazil",,jaguapita,parana,brazil,-23.113,-51.532
1068,"iguatu,ceara,brazil",,iguatu,ceara,brazil,-6.359,-39.299
1069,"bodoco,pernambuco,brazil",,bodoco,pernambuco,brazil,-7.778,-39.941
1070,"itaqui,rio grande do sul,brazil",,itaqui,rio grande do sul,brazil,-29.125,-56.553
1071,"bastos,sao paulo,brazil",,bastos,sao paulo,brazil,-21.922,-50.734
1072,"boituva,sao paulo,brazil",,boituva,sao paulo,brazil,-23.283,-47.672
1073,"espumoso,rio grande do sul,brazil",,espumoso,rio grande do sul,brazil,-28.725,-52.85
1074,"lago da pedra,maranhao,brazil",,lago da pedra,maranhao,brazil,-4.57,-45.132
1075,"barbalha,ceara,brazil",,barbalha,ceara,brazil,-7.305,-39.302
1076,"taquarituba,sao paulo,brazil",,taquarituba,sao paulo,brazil,-23.533,-49.244
1077,"rosario do sul,rio grande do sul,brazil",,rosario do sul,rio grande do sul,brazil,-30.258,-54.914
1078,"lavinia,sao paulo,brazil",,lavinia,sao paulo,brazil,-21.168,-51.04
1079,"cruzalia,sao paulo,brazil",,cruzalia,sao paulo,brazil,-22.677,-50.794
1080,"eldorado,sao paulo,brazil",,eldorado,sao paulo,brazil,-24.52,-48.108
1081,"piacatu,sao paulo,brazil",,piacatu,sao paulo,brazil,-21.592,-50.599
1082,"alvinopolis,minas gerais,brazil",,alvinopolis,minas gerais,brazil,-20.107,-43.049
1083,"santana do acarau,ceara,brazil",,santana do acarau,ceara,brazil,-3.461,-40.212
1084,"getulio vargas,rio grande do sul,brazil",,getulio vargas,rio grande do sul,brazil,-27.89,-52.228
1085,"nanuque,minas gerais,brazil",,nanuque,minas gerais,brazil,-17.839,-40.354
1086,"sao tome,rio grande do norte,brazil",,sao tome,rio grande do norte,brazil,-5.973,-36.075
1087,"guiricema,minas gerais,brazil",,guiricema,minas gerais,brazil,-21.008,-42.718
1088,"dona francisca,rio grande do sul,brazil",,dona francisca,rio grande do sul,brazil,-29.622,-53.357
1089,"paulo afonso,bahia,brazil",,paulo afonso,bahia,brazil,-9.408,-38.222
1090,"sao joaquim da barra,sao paulo,brazil",,sao joaquim da barra,sao paulo,brazil,-20.581,-47.855
1091,"pianco,paraiba,brazil",,pianco,paraiba,brazil,-7.198,-37.929
1092,"valinhos,sao paulo,brazil",,valinhos,sao paulo,brazil,-22.971,-46.996
1093,"cardoso,sao paulo,brazil",,cardoso,sao paulo,brazil,-20.082,-49.914
1094,"duartina,sao paulo,brazil",,duartina,sao paulo,brazil,-22.414,-49.404
1095,"nova iorque,maranhao,brazil",,nova iorque,maranhao,brazil,-6.734,-44.044
1096,"cambara,parana,brazil",,cambara,parana,brazil,-23.046,-50.074
1097,"pedras grandes,santa catarina,brazil",,pedras grandes,santa catarina,brazil,-28.436,-49.185
1098,"juazeiro do norte,ceara,brazil",,juazeiro do norte,ceara,brazil,-7.213,-39.315
1099,"lencois paulista,sao paulo,brazil",,lencois paulista,sao paulo,brazil,-22.599,-48.8
1100,"inga,paraiba,brazil",,inga,paraiba,brazil,-7.268,-35.613
1101,"laranjal paulista,sao paulo,brazil",,laranjal paulista,sao paulo,brazil,-23.05,-47.837
1102,"sao gabriel da palha,espirito santo,brazil",,sao gabriel da palha,espirito santo,brazil,-19.017,-40.536
1103,"cordeiro,rio de janeiro,brazil",,cordeiro,rio de janeiro,brazil,-22.029,-42.361
1104,"pirai,rio de janeiro,brazil",,pirai,rio de janeiro,brazil,-22.629,-43.898
1105,"imbituba,santa catarina,brazil",,imbituba,santa catarina,brazil,-28.24,-48.67
1106,"saltinho,sao paulo,brazil",,saltinho,sao paulo,brazil,-22.847,-47.677
1107,"coromandel,minas gerais,brazil",,coromandel,minas gerais,brazil,-18.473,-47.2
1108,"rinopolis,sao paulo,brazil",,rinopolis,sao paulo,brazil,-21.726,-50.722
1109,"carmo do cajuru,minas gerais,brazil",,carmo do cajuru,minas gerais,brazil,-20.184,-44.771
1110,"jacinto,minas gerais,brazil",,jacinto,minas gerais,brazil,-16.144,-40.293
1111,"porto firme,minas gerais,brazil",,porto firme,minas gerais,brazil,-20.673,-43.084
1112,"nazare,bahia,brazil",,nazare,bahia,brazil,-13.035,-39.014
1113,"santa rosa,rio grande do sul,brazil",,santa rosa,rio grande do sul,brazil,-27.871,-54.481
1114,"lagarto,sergipe,brazil",,lagarto,sergipe,brazil,-10.917,-37.65
1115,"cajobi,sao paulo,brazil",,cajobi,sao paulo,brazil,-20.88,-48.809
1116,"manduri,sao paulo,brazil",,manduri,sao paulo,brazil,-23.003,-49.322
1117,"quatigua,parana,brazil",,quatigua,parana,brazil,-23.567,-49.914
1118,"peixe boi,para,brazil",,peixe boi,para,brazil,-1.192,-47.314
1119,"pirapora,minas gerais,brazil",,pirapora,minas gerais,brazil,-17.345,-44.942
1120,"sarandi,rio grande do sul,brazil",,sarandi,rio grande do sul,brazil,-27.944,-52.923
1121,"sales oliveira,sao paulo,brazil",,sales oliveira,sao paulo,brazil,-20.772,-47.838
1122,"divinolandia,sao paulo,brazil",,divinolandia,sao paulo,brazil,-21.661,-46.739
1123,"tarumirim,minas gerais,brazil",,tarumirim,minas gerais,brazil,-19.281,-42.007
1124,"santa barbara,minas gerais,brazil",,santa barbara,minas gerais,brazil,-19.959,-43.415
1125,"queluz,sao paulo,brazil",,queluz,sao paulo,brazil,-22.537,-44.774
1126,"turvo,santa catarina,brazil",,turvo,santa catarina,brazil,-28.926,-49.679
1127,"loreto,maranhao,brazil",,loreto,maranhao,brazil,-7.084,-45.141
1128,"taquari,rio grande do sul,brazil",,taquari,rio grande do sul,brazil,-29.8,-51.864
1129,"brejo,maranhao,brazil",,brejo,maranhao,brazil,-3.684,-42.75
1130,"itaberaba,bahia,brazil",,itaberaba,bahia,brazil,-12.528,-40.307
1131,"santa juliana,minas gerais,brazil",,santa juliana,minas gerais,brazil,-19.309,-47.525
1132,"lagoa formosa,minas gerais,brazil",,lagoa formosa,minas gerais,brazil,-18.779,-46.408
1133,"monteiro,paraiba,brazil",,monteiro,paraiba,brazil,-7.889,-37.12
1134,"flores da cunha,rio grande do sul,brazil",,flores da cunha,rio grande do sul,brazil,-29.029,-51.182
1135,"serrana,sao paulo,brazil",,serrana,sao paulo,brazil,-21.211,-47.596
1136,"areia branca,rio grande do norte,brazil",,areia branca,rio grande do norte,brazil,-4.956,-37.137
1137,"assai,parana,brazil",,assai,parana,brazil,-23.373,-50.841
1138,"itauna,minas gerais,brazil",,itauna,minas gerais,brazil,-20.075,-44.576
1139,"sao joao,parana,brazil",,sao joao,parana,brazil,-25.828,-52.725
1140,"rio verde,goias,brazil",,rio verde,goias,brazil,-17.798,-50.928
1141,"muzambinho,minas gerais,brazil",,muzambinho,minas gerais,brazil,-21.376,-46.526
1142,"sao francisco do sul,santa catarina,brazil",,sao francisco do sul,santa catarina,brazil,-26.243,-48.638
1143,"bocaina,sao paulo,brazil",,bocaina,sao paulo,brazil,-22.136,-48.518
1144,"pacajus,ceara,brazil",,pacajus,ceara,brazil,-4.173,-38.461
1145,"paripiranga,bahia,brazil",,paripiranga,bahia,brazil,-10.688,-37.862
1146,"cupira,pernambuco,brazil",,cupira,pernambuco,brazil,-8.617,-35.95
1147,"santa mariana,parana,brazil",,santa mariana,parana,brazil,-23.151,-50.519
1148,"jaragua,goias,brazil",,jaragua,goias,brazil,-15.757,-49.334
1149,"ceu azul,parana,brazil",,ceu azul,parana,brazil,-25.147,-53.849
1150,"santo antonio da patrulha,rio grande do sul,brazil",,santo antonio da patrulha,rio grande do sul,brazil,-29.818,-50.52
1151,"jussara,parana,brazil",,jussara,parana,brazil,-23.621,-52.469
1152,"borborema,sao paulo,brazil",,borborema,sao paulo,brazil,-21.62,-49.074
1153,"palmares,pernambuco,brazil",,palmares,pernambuco,brazil,-8.683,-35.592
1154,"pedregulho,sao paulo,brazil",,pedregulho,sao paulo,brazil,-20.257,-47.477
1155,"alvares machado,sao paulo,brazil",,alvares machado,sao paulo,brazil,-22.079,-51.472
1156,"itapeva,sao paulo,brazil",,itapeva,sao paulo,brazil,-23.982,-48.876
1157,"praia grande,sao paulo,brazil",,praia grande,sao paulo,brazil,-24.006,-46.403
1158,"pontal,sao paulo,brazil",,pontal,sao paulo,brazil,-21.023,-48.037
1159,"pauliceia,sao paulo,brazil",,pauliceia,sao paulo,brazil,-21.318,-51.831
1160,"angatuba,sao paulo,brazil",,angatuba,sao paulo,brazil,-23.49,-48.413
1161,"cajati,sao paulo,brazil",,cajati,sao paulo,brazil,-24.736,-48.123
1162,"jarinu,sao paulo,brazil",,jarinu,sao paulo,brazil,-23.101,-46.728
1163,"cruzeiro do oeste,parana,brazil",,cruzeiro do oeste,parana,brazil,-23.785,-53.073
1164,"buritama,sao paulo,brazil",,buritama,sao paulo,brazil,-21.066,-50.147
1165,"centralina,minas gerais,brazil",,centralina,minas gerais,brazil,-18.584,-49.199
1166,"andrelandia,minas gerais,brazil",,andrelandia,minas gerais,brazil,-21.74,-44.309
1167,"carmopolis,sergipe,brazil",,carmopolis,sergipe,brazil,-10.648,-36.989
1168,"vila maria,rio grande do sul,brazil",,vila maria,rio grande do sul,brazil,-28.535,-52.154
1169,"neves paulista,sao paulo,brazil",,neves paulista,sao paulo,brazil,-20.846,-49.63
1170,"guaracai,sao paulo,brazil",,guaracai,sao paulo,brazil,-21.028,-51.207
1171,"augusto correa,para,brazil",,augusto correa,para,brazil,-1.022,-46.645
1172,"itapecerica,minas gerais,brazil",,itapecerica,minas gerais,brazil,-20.473,-45.126
1173,"alecrim,rio grande do sul,brazil",,alecrim,rio grande do sul,brazil,-27.655,-54.764
1174,"mandaguari,parana,brazil",,mandaguari,parana,brazil,-23.548,-51.671
1175,"roque gonzales,rio grande do sul,brazil",,roque gonzales,rio grande do sul,brazil,-28.131,-55.026
1176,"tijucas,santa catarina,brazil",,tijucas,santa catarina,brazil,-27.241,-48.634
1177,"bambui,minas gerais,brazil",,bambui,minas gerais,brazil,-20.006,-45.977
1178,"borda da mata,minas gerais,brazil",,borda da mata,minas gerais,brazil,-22.274,-46.165
1179,"presidente dutra,maranhao,brazil",,presidente dutra,maranhao,brazil,-5.29,-44.49
1180,"chapel hill,north carolina,united states",,chapel hill,north carolina,united states,35.9132,-79.05584
1181,"tangara,santa catarina,brazil",,tangara,santa catarina,brazil,-27.105,-51.247
1182,"areado,minas gerais,brazil",,areado,minas gerais,brazil,-21.359,-46.146
1183,"macaubal,sao paulo,brazil",,macaubal,sao paulo,brazil,-20.806,-49.964
1184,"barra de sao francisco,espirito santo,brazil",,barra de sao francisco,espirito santo,brazil,-18.755,-40.891
1185,"dores do indaia,minas gerais,brazil",,dores do indaia,minas gerais,brazil,-19.463,-45.602
1186,"pouso alto,minas gerais,brazil",,pouso alto,minas gerais,brazil,-22.194,-44.973
1187,"rodeio bonito,rio grande do sul,brazil",,rodeio bonito,rio grande do sul,brazil,-27.471,-53.169
1188,"jardim alegre,parana,brazil",,jardim alegre,parana,brazil,-24.179,-51.692
1189,"araioses,maranhao,brazil",,araioses,maranhao,brazil,-2.89,-41.903
1190,"alto alegre,sao paulo,brazil",,alto alegre,sao paulo,brazil,-21.581,-50.164
1191,"mimoso do sul,espirito santo,brazil",,mimoso do sul,espirito santo,brazil,-21.064,-41.366
1192,"ivinhema,mato grosso do sul,brazil",,ivinhema,mato grosso do sul,brazil,-22.305,-53.815
1193,"trindade,goias,brazil",,trindade,goias,brazil,-16.649,-49.489
1194,"camocim,ceara,brazil",,camocim,ceara,brazil,-2.902,-40.841
1195,"conceicao do castelo,espirito santo,brazil",,conceicao do castelo,espirito santo,brazil,-20.368,-41.244
1196,"santo estevao,bahia,brazil",,santo estevao,bahia,brazil,-12.43,-39.251
1197,"bom conselho,pernambuco,brazil",,bom conselho,pernambuco,brazil,-9.17,-36.68
1198,"serra talhada,pernambuco,brazil",,serra talhada,pernambuco,brazil,-7.986,-38.296
1199,"caetite,bahia,brazil",,caetite,bahia,brazil,-14.069,-42.475
1200,"macatuba,sao paulo,brazil",,macatuba,sao paulo,brazil,-22.502,-48.711
1201,"ocaucu,sao paulo,brazil",,ocaucu,sao paulo,brazil,-22.439,-49.923
