"id";"name";"name_ascii";"abbr";"city";"state";"country";"latitude";"longitude"
1003;"faculdade de itapecerica da serra";"faculdade de itapecerica da serra";"";"itapecerica da serra";"sao paulo";"brasil";-23.717;"-46.849"
1004;"faculdade de tecnologia nova palhoça";"faculdade de tecnologia nova palhoca";"";"palhoca";"santa catarina";"brasil";-27.645;"-48.668"
1005;"instituto florence de ensino superior";"instituto florence de ensino superior";"";"sao luis";"maranhao";"brasil";-2.53;"-44.303"
1006;"faculdade ideal";"faculdade ideal";"";"belem";"para";"brasil";-1.456;"-48.504"
1007;"faculdade do piauí";"faculdade do piaui";"";"teresina";"piaui";"brasil";-5.089;"-42.802"
945;"faculdade de administração de chapadão do sul";"faculdade de administracao de chapadao do sul";"";"chapadao do sul";"mato grosso do sul";"brasil";-18.794;"-52.623"
946;"universidade de itaúna";"universidade de itauna";"";"itauna";"minas gerais";"brasil";-20.075;"-44.576"
975;"faculdades integradas de taquara";"faculdades integradas de taquara";"faccat-rs";"taquara";"rio grande do sul";"brasil";-29.651;"-50.781"
948;"faculdade são josé";"faculdade sao jose";"";"rio de janeiro";"rio de janeiro";"brasil";-22.903;"-43.208"
981;"faculdades network - campus sumaré";"faculdades network campus sumare";"";"sumare";"sao paulo";"brasil";-22.822;"-47.267"
950;"faculdade figueiredo costa - fic";"faculdade figueiredo costa";"fic";"maceio";"alagoas";"brasil";-9.666;"-35.735"
1015;"faculdade maurício de nassau de belém";"faculdade mauricio de nassau de belem";"";"belem";"para";"brasil";-1.456;"-48.504"
1016;"faculdade morumbi sul";"faculdade morumbi sul";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1018;"faculdade mundial";"faculdade mundial";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1019;"instituto superior e centro educacional luterano - bom jesus - ielusc";"instituto superior e centro educacional luterano bom jesus";"ielusc";"joinville";"santa catarina";"brasil";-26.304;"-48.846"
1020;"faculdades integradas de caratinga";"faculdades integradas de caratinga";"";"caratinga";"minas gerais";"brasil";-19.79;"-42.139"
1021;"escola de ciências do trabalho";"escola de ciencias do trabalho";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1012;"fiam-faam - centro universitário";"fiam faam centro universitario";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1023;"universidade federal de lavras";"universidade federal de lavras";"ufla";"lavras";"minas gerais";"brasil";-21.245;"-45"
1024;"faculdades integradas machado de assis";"faculdades integradas machado de assis";"";"santa rosa";"rio grande do sul";"brasil";-27.871;"-54.481"
1025;"faculdade albert einstein";"faculdade albert einstein";"";"brasilia";"federal district";"brasil";-15.78;"-47.93"
1026;"faculdade anhanguera de santa bárbara";"faculdade anhanguera de santa barbara";"";"santa barbara d'oeste";"sao paulo";"brasil";-22.754;"-47.414"
1027;"faculdade estácio de sá de juiz de fora";"faculdade estacio de sa de juiz de fora";"";"juiz de fora";"minas gerais";"brasil";-21.764;"-43.35"
1029;"faculdade literatus";"faculdade literatus";"";"manaus";"amazonas";"brasil";-3.102;"-60.025"
1030;"instituto metropolitano de ensino superior";"instituto metropolitano de ensino superior";"";"ipatinga";"minas gerais";"brasil";-19.468;"-42.537"
1031;"faculdade sul brasil";"faculdade sul brasil";"";"toledo";"parana";"brasil";-24.714;"-53.743"
1032;"centro de ensino superior do amapá";"centro de ensino superior do amapa";"";"macapa";"amapa";"brasil";0.039;"-51.066"
1033;"faculdade triângulo mineiro";"faculdade triangulo mineiro";"";"ituiutaba";"minas gerais";"brasil";-18.969;"-49.465"
1034;"faculdade villas boas";"faculdade villas boas";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1035;"faculdade de saúde de paulista";"faculdade de saude de paulista";"";"paulista";"pernambuco";"brasil";-7.941;"-34.873"
1037;"faculdade de tecnologia de barretos";"faculdade de tecnologia de barretos";"";"barretos";"sao paulo";"brasil";-20.557;"-48.568"
1038;"faculdade de tecnologia inspirar";"faculdade de tecnologia inspirar";"";"curitiba";"parana";"brasil";-25.428;"-49.273"
1039;"faculdade de tecnologia integral";"faculdade de tecnologia integral";"";"curitiba";"parana";"brasil";-25.428;"-49.273"
1045;"universidade camilo castelo branco";"universidade camilo castelo branco";"unicastelo";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1042;"faculdade de ciências sociais aplicadas de sinop";"faculdade de ciencias sociais aplicadas de sinop";"";"sinop";"mato grosso";"brasil";-11.864;"-55.504"
1043;"centro universitário do triângulo";"centro universitario do triangulo";"";"uberlandia";"minas gerais";"brasil";-18.919;"-48.277"
1044;"faculdade esamc sorocaba";"faculdade esamc sorocaba";"";"sorocaba";"sao paulo";"brasil";-23.502;"-47.458"
1046;"universidade católica do salvador";"universidade catolica do salvador";"ucsal";"salvador";"bahia";"brasil";-12.971;"-38.511"
1010;"faculdade pernambucana de saúde";"faculdade pernambucana de saude";"fps";"recife";"pernambuco";"brasil";-8.054;"-34.881"
1047;"faculdade raízes";"faculdade raizes";"";"anapolis";"goias";"brasil";-16.327;"-48.953"
1048;"centro universitário geraldo di biase";"centro universitario geraldo di biase";"";"volta redonda";"rio de janeiro";"brasil";-22.523;"-44.104"
1050;"faculdade kennedy";"faculdade kennedy";"";"joao monlevade";"minas gerais";"brasil";-19.81;"-43.174"
1051;"faculdades integradas campos salles";"faculdades integradas campos salles";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
1052;"faculdades integradas simonsen";"faculdades integradas simonsen";"";"rio de janeiro";"rio de janeiro";"brasil";-22.903;"-43.208"
1053;"faculdade social da bahia";"faculdade social da bahia";"";"salvador";"bahia";"brasil";-12.971;"-38.511"
1055;"faculdade cidade de coromandel";"faculdade cidade de coromandel";"";"coromandel";"minas gerais";"brasil";-18.473;"-47.2"
1056;"faculdade comunitária de juiz de fora";"faculdade comunitaria de juiz de fora";"";"juiz de fora";"minas gerais";"brasil";-21.764;"-43.35"
1057;"faculdade de alta floresta";"faculdade de alta floresta";"";"alta floresta";"mato grosso";"brasil";-9.876;"-56.086"
1059;"universidade do grande abc";"universidade do grande abc";"";"santo andre";"sao paulo";"brasil";-23.664;"-46.538"
1060;"faculdade de medicina de campos";"faculdade de medicina de campos";"";"campos dos goytacazes";"rio de janeiro";"brasil";-21.754;"-41.324"
1061;"faculdade eficaz";"faculdade eficaz";"";"maringa";"parana";"brasil";-23.425;"-51.939"
1062;"faculdade bi minas";"faculdade bi minas";"";"belo horizonte";"minas gerais";"brasil";-19.817;"-43.956"
1064;"fundação universidade federal do vale do são francisco";"fundacao universidade federal do vale do sao francisco";"";"petrolina";"pernambuco";"brasil";-9.393;"-40.508"
1065;"instituto de ensino superior de alagoas";"instituto de ensino superior de alagoas";"";"maceio";"alagoas";"brasil";-9.666;"-35.735"
1066;"faculdade de tecnologia de barueri";"faculdade de tecnologia de barueri";"";"barueri";"sao paulo";"brasil";-23.511;"-46.876"
1067;"instituto de ensino superior de londrina - inesul";"instituto de ensino superior de londrina";"inesul";"londrina";"parana";"brasil";-23.31;"-51.163"
1068;"faculdade educacional de arapoti";"faculdade educacional de arapoti";"";"arapoti";"parana";"brasil";-24.158;"-49.827"
1069;"centro universitário do espírito santo";"centro universitario do espirito santo";"";"colatina";"espirito Santo";"brasil";-19.539;"-40.631"
1011;"faculdade peruibe";"faculdade peruibe";"";"peruibe";"sao paulo";"brasil";-24.32;"-46.998"
1013;"escola superior são francisco de assis";"escola superior sao francisco de assis";"";"santa teresa";"espirito Santo";"brasil";-19.936;"-40.6"
1040;"universidade fumec";"universidade fumec";"fumec";"belo horizonte";"minas gerais";"brasil";-19.817;"-43.956"
1022;"universidade estadual de alagoas - uneal";"universidade estadual de alagoas";"uneal";"arapiraca";"alagoas";"brasil";-9.752;"-36.661"
1014;"faculdade anhangüera de ribeirão preto";"faculdade anhanguera de ribeirao preto";"";"ribeirao preto";"sao paulo";"brasil";-21.178;"-47.81"
1079;"faculdade de lucélia";"faculdade de lucelia";"";"lucelia";"sao paulo";"brasil";-21.72;"-51.019"
1080;"faculdade de sabará";"faculdade de sabara";"";"sabara";"minas gerais";"brasil";-19.886;"-43.807"
1081;"instituto cenecista fayal de ensino superior";"instituto cenecista fayal de ensino superior";"";"itajai";"santa catarina";"brasil";-26.908;"-48.662"
1082;"instituto de educação e ensino superior de campinas";"instituto de educacao e ensino superior de campinas";"";"campinas";"sao paulo";"brasil";-22.906;"-47.061"
1083;"instituto de ensino superior de mato grosso";"instituto de ensino superior de mato grosso";"";"cuiaba";"mato grosso";"brasil";-15.596;"-56.097"
1084;"faculdade adventista da bahia";"faculdade adventista da bahia";"";"cachoeira";"bahia";"brasil";-12.618;"-38.956"
1086;"faculdade de tecnologia senai telêmaco borba";"faculdade de tecnologia senai telemaco borba";"";"telemaco borba";"parana";"brasil";-24.324;"-50.616"
1087;"instituto de ensino superior joão alfredo de andrade";"instituto de ensino superior joao alfredo de andrade";"";"juatuba";"minas gerais";"brasil";-19.952;"-44.343"
1088;"instituto de ensino superior santa cecília";"instituto de ensino superior santa cecilia";"";"arapiraca";"alagoas";"brasil";-9.752;"-36.661"
1089;"instituto de estudos superiores do maranhão";"instituto de estudos superiores do maranhao";"";"sao luis";"maranhao";"brasil";-2.53;"-44.303"
1090;"faculdade de tecnologia de guarulhos";"faculdade de tecnologia de guarulhos";"";"guarulhos";"sao paulo";"brasil";-23.463;"-46.533"
1105;"universidade paranaense";"universidade paranaense";"unipar";"umuarama";"parana";"brasil";-23.766;"-53.325"
1093;"faculdade de educação e tecnologia da região missioneira";"faculdade de educacao e tecnologia da regiao missioneira";"";"sao paulo das missoes";"rio grande do sul";"brasil";-28.021;"-54.936"
1094;"faculdade de tecnologia de pindamonhangaba";"faculdade de tecnologia de pindamonhangaba";"";"pindamonhangaba";"sao paulo";"brasil";-22.924;"-45.462"
1096;"faculdade são sebastião";"faculdade sao sebastiao";"";"sao sebastiao";"sao paulo";"brasil";-23.76;"-45.41"
1097;"faculdades associadas de uberaba - fazu";"faculdades associadas de uberaba";"fazu";"uberaba";"minas gerais";"brasil";-19.748;"-47.932"
1098;"faculdade de bauru";"faculdade de bauru";"";"bauru";"sao paulo";"brasil";-22.315;"-49.061"
1099;"faculdade central de cristalina";"faculdade central de cristalina";"";"cristalina";"goias";"brasil";-16.769;"-47.614"
1129;"faculdade de tecnologia eniac-fapi";"faculdade de tecnologia eniac fapi";"";"guarulhos";"sao paulo";"brasil";-23.463;"-46.533"
1101;"faculdade unime de ciências sociais";"faculdade unime de ciencias sociais";"";"lauro de freitas";"bahia";"brasil";-12.894;"-38.327"
1102;"faculdade vértice";"faculdade vertice";"";"matipo";"minas gerais";"brasil";-20.284;"-42.341"
1104;"instituto de ensino superior de foz do iguaçu";"instituto de ensino superior de foz do iguacu";"";"foz do iguacu";"parana";"brasil";-25.548;"-54.588"
1107;"centro universitário estadual da zona oeste";"centro universitario estadual da zona oeste";"uezo";"rio de janeiro";"rio de janeiro";"brasil";-22.903;"-43.208"
1106;"faculdade do baixo parnaíba";"faculdade do baixo parnaiba";"";"chapadinha";"maranhao";"brasil";-3.742;"-43.36"
1119;"centro universitário fieo";"centro universitario fieo";"unifieo";"osasco";"sao paulo";"brasil";-23.533;"-46.792"
1108;"faculdade anhanguera de rondonópolis";"faculdade anhanguera de rondonopolis";"";"rondonopolis";"mato grosso";"brasil";-16.471;"-54.636"
1109;"faculdade anhanguera do rio grande";"faculdade anhanguera do rio grande";"";"rio grande";"rio grande do sul";"brasil";-32.035;"-52.099"
1111;"faculdade decisão";"faculdade decisao";"";"paulista";"pernambuco";"brasil";-7.941;"-34.873"
1112;"universidade federal da fronteira sul";"universidade federal da fronteira sul";"uffs";"chapeco";"santa catarina";"brasil";-27.096;"-52.618"
1113;"universidade federal do paraná";"universidade federal do parana";"ufpr";"curitiba";"parana";"brasil";-25.428;"-49.273"
1114;"faculdade de ciências contábeis de ponte nova";"faculdade de ciencias contabeis de ponte nova";"";"ponte nova";"minas gerais";"brasil";-20.416;"-42.909"
1115;"faculdade de vinhedo";"faculdade de vinhedo";"";"vinhedo";"sao paulo";"brasil";-23.03;"-46.975"
1116;"centro universitário monte serrat";"centro universitario monte serrat";"";"santos";"sao paulo";"brasil";-23.961;"-46.334"
1117;"faculdade de direito de ipatinga";"faculdade de direito de ipatinga";"";"ipatinga";"minas gerais";"brasil";-19.468;"-42.537"
1120;"universidade católica de petrópolis";"universidade catolica de petropolis";"ucp/rj";"petropolis";"rio de janeiro";"brasil";-22.505;"-43.179"
1121;"universidade da amazônia";"universidade da amazonia";"unama";"belem";"para";"brasil";-1.456;"-48.504"
1122;"centro universitário de araraquara";"centro universitario de araraquara";"uniara";"araraquara";"sao paulo";"brasil";-21.794;"-48.176"
1123;"centro universitário herminio ometto";"centro universitario herminio ometto";"uniararas";"araras";"sao paulo";"brasil";-22.357;"-47.384"
1074;"centro universitário franciscano do paraná";"centro universitario franciscano do parana";"unifae-pr";"curitiba";"parana";"brasil";-25.428;"-49.273"
1125;"faculdade dom pedro ii de tecnologia";"faculdade dom pedro ii de tecnologia";"";"salvador";"bahia";"brasil";-12.971;"-38.511"
1126;"faculdade dos imigrantes - fai";"faculdade dos imigrantes";"fai";"caxias do sul";"rio grande do sul";"brasil";-29.168;"-51.179"
1127;"faculdade do sudeste goiano";"faculdade do sudeste goiano";"";"pires do rio";"goias";"brasil";-17.301;"-48.28"
1128;"faculdade evangélica de taguatinga";"faculdade evangelica de taguatinga";"";"brasilia";"federal district";"brasil";-15.78;"-47.93"
1131;"faculdade santa lúcia";"faculdade santa lucia";"";"moji mirim";"sao paulo";"brasil";-22.432;"-46.958"
1072;"faculdade de ouro preto do oeste";"faculdade de ouro preto do oeste";"";"ouro preto do oeste";"rondonia";"brasil";-10.716;"-62.248"
1073;"faculdade de direito de franca";"faculdade de direito de franca";"";"franca";"sao paulo";"brasil";-20.539;"-47.401"
1091;"universidade tiradentes";"universidade tiradentes";"unit-se";"aracaju";"sergipe";"brasil";-10.911;"-37.072"
1100;"escola superior de criciúma - esucri";"escola superior de criciuma esucri";"";"criciuma";"santa catarina";"brasil";-28.678;"-49.37"
1078;"faculdade de direito de tangará da serra";"faculdade de direito de tangara da serra";"";"tangara da serra";"mato grosso";"brasil";-14.619;"-57.486"
1139;"faculdade do vale do itajaí mirim";"faculdade do vale do itajai mirim";"";"brusque";"santa catarina";"brasil";-27.098;"-48.918"
1140;"faculdade de ciências e educação sena aires";"faculdade de ciencias e educacao sena aires";"";"valparaiso de goias";"goias";"brasil";-16.066;"-47.979"
1141;"faculdade de ciências gerenciais alves fortes";"faculdade de ciencias gerenciais alves fortes";"";"alem paraiba";"minas gerais";"brasil";-21.888;"-42.704"
1142;"faculdade reges de dracena";"faculdade reges de dracena";"";"dracena";"sao paulo";"brasil";-21.483;"-51.533"
1143;"faculdade barão do rio branco";"faculdade barao do rio branco";"";"rio branco";"acre";"brasil";-9.975;"-67.81"
1145;"faculdade tecsoma";"faculdade tecsoma";"";"paracatu";"minas gerais";"brasil";-17.222;"-46.875"
1146;"centro universitário filadélfia";"centro universitario filadelfia";"";"londrina";"parana";"brasil";-23.31;"-51.163"
1153;"faculdade presidente antônio carlos";"faculdade presidente antonio carlos";"";"porto nacional";"tocantins";"brasil";-10.708;"-48.417"
1154;"faculdade de tecnologia luiz adelar scheuer";"faculdade de tecnologia luiz adelar scheuer";"";"juiz de fora";"minas gerais";"brasil";-21.764;"-43.35"
1155;"faculdade de pedagogia";"faculdade de pedagogia";"";"nova andradina";"mato grosso do sul";"brasil";-22.233;"-53.343"
1156;"faculdade promove de minas gerais";"faculdade promove de minas gerais";"";"belo horizonte";"minas gerais";"brasil";-19.817;"-43.956"
1157;"instituto superior de educação do vale do juruena";"instituto superior de educacao do vale do juruena";"";"juina";"mato grosso";"brasil";-11.378;"-58.741"
1173;"faculdade teológica batista do paraná";"faculdade teologica batista do parana";"ftbp";"curitiba";"parana";"brasil";-25.428;"-49.273"
