Id;Label;rank;Modularity Class;City;State;Country;Latitude;Longitude;In-Degree;Out-Degree;Degree;Weighted Degree;Weighted In-Degree;Weighted Out-Degree
4792;san fernando;;city;san fernando;city of san fernando;trinidad and tobago;1.028.333;-6.146.667;0;0;0;0.0;0.0;0.0
7538;port of spain;;city;port of spain;city of port of spain;trinidad and tobago;1.066.668;-6.151.889;0;0;0;0.0;0.0;0.0
2668;sfax;;city;sfax;ÅŸafÄÅqis;tunisia;3.474.056;1.076.028;0;0;0;0.0;0.0;0.0
3879;tunis;;city;tunis;tÅ«nis;tunisia;3.681.897;1.016.579;0;0;0;0.0;0.0;0.0
5321;menzel jemil;;city;menzel jemil;banzart;tunisia;3.723.618;991.448;0;0;0;0.0;0.0;0.0
6037;sousse;;city;sousse;sÅ«sah;tunisia;3.582.539;1.063.699;0;0;0;0.0;0.0;0.0
6508;gabes;;city;gabes;qÄÅbis;tunisia;3.388.146;100.982;0;0;0;0.0;0.0;0.0
6697;kairouan;;city;kairouan;al qayrawÄÅn;tunisia;356.781;1.009.633;0;0;0;0.0;0.0;0.0
7759;el kef;;city;el kef;kef;tunisia;3.617.424;870.486;0;0;0;0.0;0.0;0.0
4324;izmir;;city;izmir;Ä±zmir;turkey;3.841.273;2.713.838;0;0;0;0.0;0.0;0.0
5225;karacabey;;city;karacabey;bursa;turkey;4.021.323;283.612;0;0;0;0.0;0.0;0.0
5249;bolu;;city;bolu;bolu;turkey;4.073.583;3.160.611;0;0;0;0.0;0.0;0.0
5551;istanbul;;city;istanbul;istanbul;turkey;4.101.384;2.894.966;0;0;0;0.0;0.0;0.0
6310;adana;;city;adana;adana;turkey;3.700.167;3.532.889;0;0;0;0.0;0.0;0.0
6545;nizip;;city;nizip;gaziantep;turkey;3.700.972;3.779.417;0;0;0;0.0;0.0;0.0
6977;tokat;;city;tokat;tokat;turkey;4.031.389;3.655.444;0;0;0;0.0;0.0;0.0
7109;karabuk;;city;karabuk;karabÃ_k;turkey;4.120.488;3.262.768;0;0;0;0.0;0.0;0.0
7282;simav;;city;simav;kÃ_tahya;turkey;390.882;2.897.767;0;0;0;0.0;0.0;0.0
7556;canakkale;;city;canakkale;Ã§anakkale;turkey;4.014.556;2.640.639;0;0;0;0.0;0.0;0.0
7665;sivas;;city;sivas;sivas;turkey;3.974.833;3.701.611;0;0;0;0.0;0.0;0.0
2662;nikopol;;city;nikopol;dnipropetrovs'ka oblast';ukraine;4.757.119;3.439.637;0;0;0;0.0;0.0;0.0
3500;merefa;;city;merefa;kharkivsâ€™ka oblastâ€™;ukraine;4.982.302;3.605.069;0;0;0;0.0;0.0;0.0
4717;rivne;;city;rivne;rivnensâ€™ka oblastâ€™;ukraine;5.062.308;2.622.743;0;0;0;0.0;0.0;0.0
4798;kherson;;city;kherson;khersonsâ€™ka oblastâ€™;ukraine;4.665.581;326.178;0;0;0;0.0;0.0;0.0
5247;kharkiv;;city;kharkiv;kharkivsâ€™ka oblastâ€™;ukraine;4.998.081;3.625.272;0;0;0;0.0;0.0;0.0
5702;sevastopol;;city;sevastopol;misto sevastopolâ€™;ukraine;4.458.883;335.224;0;0;0;0.0;0.0;0.0
5964;kiev;;city;kiev;kyiv city;ukraine;5.045.466;305.238;0;0;0;0.0;0.0;0.0
6762;donetsk;;city;donetsk;donetsâ€™ka oblastâ€™;ukraine;48.023;3.780.224;0;0;0;0.0;0.0;0.0
7141;dnipropetrovsk;;city;dnipropetrovsk;dnipropetrovs'ka oblast';ukraine;48.45;3.498.333;0;0;0;0.0;0.0;0.0
7433;chernivtsi;;city;chernivtsi;chernivets'ka oblast';ukraine;4.829.149;2.594.034;0;0;0;0.0;0.0;0.0
89;university of cambridge;;instituition;cambridge;england;united kingdom;52.2;0.11667;0;0;0;0.0;0.0;0.0
460;university of oxford;;instituition;oxford;england;united kingdom;5.175.222;-125.596;0;0;0;0.0;0.0;0.0
613;university of london;;instituition;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
614;university college london;;instituition;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
615;imperial college london south kensington campus;;instituition;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
616;king s college london;;instituition;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
617;imperial college london;;instituition;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
618;imperial college of science technology and medicine;;instituition;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
638;university of sheffield;;instituition;sheffield;england;united kingdom;5.338.297;-14.659;0;0;0;0.0;0.0;0.0
813;university of edinburgh;;instituition;edinburgh;scotland;united kingdom;5.595.206;-319.648;0;0;0;0.0;0.0;0.0
827;university of glasgow;;instituition;glasgow;scotland;united kingdom;5.586.515;-425.763;0;0;0;0.0;0.0;0.0
828;university of strathclyde;;instituition;glasgow;scotland;united kingdom;5.586.515;-425.763;0;0;0;0.0;0.0;0.0
837;university of manchester;;instituition;manchester;england;united kingdom;5.348.095;-223.743;0;0;0;0.0;0.0;0.0
882;university of leeds;;instituition;leeds;england;united kingdom;5.379.648;-154.785;0;0;0;0.0;0.0;0.0
939;university of east anglia;;instituition;norwich;england;united kingdom;5.262.783;129.834;0;0;0;0.0;0.0;0.0
942;university of aberdeen;;instituition;aberdeen;scotland;united kingdom;5.714.369;-209.814;0;0;0;0.0;0.0;0.0
949;university of bristol;;instituition;bristol;england;united kingdom;5.145.523;-259.665;0;0;0;0.0;0.0;0.0
950;university of warwick;;instituition;coventry;england;united kingdom;5.240.656;-151.217;0;0;0;0.0;0.0;0.0
955;university of liverpool;;instituition;liverpool;england;united kingdom;5.341.058;-297.794;0;0;0;0.0;0.0;0.0
960;university of birmingham;;instituition;birmingham;england;united kingdom;5.248.142;-189.983;0;0;0;0.0;0.0;0.0
983;newcastle university;;instituition;newcastle upon tyne;england;united kingdom;5.497.328;-161.396;0;0;0;0.0;0.0;0.0
993;university of surrey;;instituition;guildford;england;united kingdom;5.123.536;-0.57427;0;0;0;0.0;0.0;0.0
999;loughborough university;;instituition;loughborough;england;united kingdom;5.276.667;-1.2;0;0;0;0.0;0.0;0.0
1029;university of sussex;;instituition;brighton;england;united kingdom;5.082.838;-0.13947;0;0;0;0.0;0.0;0.0
1045;university of leicester;;instituition;leicester;england;united kingdom;526.386;-113.169;0;0;0;0.0;0.0;0.0
1096;university of southampton;;instituition;southampton;england;united kingdom;5.090.395;-140.428;0;0;0;0.0;0.0;0.0
1114;cranfield university;;instituition;bedford;england;united kingdom;5.213.459;-0.46632;0;0;0;0.0;0.0;0.0
1129;university of york;;instituition;york;england;united kingdom;5.395.763;-108.271;0;0;0;0.0;0.0;0.0
1133;university of essex;;instituition;colchester;england;united kingdom;5.188.921;0.90421;0;0;0;0.0;0.0;0.0
1144;university of st andrews;;instituition;saint andrews;scotland;united kingdom;5.633.871;-279.902;0;0;0;0.0;0.0;0.0
1236;university of reading;;instituition;reading;england;united kingdom;5.145.625;-0.97113;0;0;0;0.0;0.0;0.0
1456;university college london;;instituition;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
1548;university of bristol;;instituition;bristol;england;united kingdom;5.145.523;-259.665;0;0;0;0.0;0.0;0.0
1649;university of glasgow;;instituition;glasgow;scotland;united kingdom;5.586.515;-425.763;0;0;0;0.0;0.0;0.0
1692;university of york;;instituition;york;england;united kingdom;5.395.763;-108.271;0;0;0;0.0;0.0;0.0
1741;university of leicester;;instituition;leicester;england;united kingdom;526.386;-113.169;0;0;0;0.0;0.0;0.0
1751;university of east anglia;;instituition;norwich;england;united kingdom;5.262.783;129.834;0;0;0;0.0;0.0;0.0
1763;university of london;;instituition;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
1776;university of aberdeen;;instituition;aberdeen;scotland;united kingdom;5.714.369;-209.814;0;0;0;0.0;0.0;0.0
1796;imperial college london south kensington campus;;instituition;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
1840;newcastle university;;instituition;newcastle upon tyne;england;united kingdom;5.497.328;-161.396;0;0;0;0.0;0.0;0.0
1844;university of birmingham;;instituition;birmingham;england;united kingdom;5.248.142;-189.983;0;0;0;0.0;0.0;0.0
1887;university of manchester;;instituition;manchester;england;united kingdom;5.348.095;-223.743;0;0;0;0.0;0.0;0.0
1897;university of st andrews;;instituition;saint andrews;scotland;united kingdom;5.633.871;-279.902;0;0;0;0.0;0.0;0.0
1983;plymouth;;city;plymouth;england;united kingdom;5.037.153;-414.305;0;0;0;0.0;0.0;0.0
2040;blackburn;;city;blackburn;england;united kingdom;53.75;-248.333;0;0;0;0.0;0.0;0.0
2087;london;;city;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
2169;warwick;;city;warwick;england;united kingdom;5.228.333;-158.333;0;0;0;0.0;0.0;0.0
2198;burton upon trent;;city;burton upon trent;england;united kingdom;5.280.728;-164.263;0;0;0;0.0;0.0;0.0
2242;leeds;;city;leeds;england;united kingdom;5.379.648;-154.785;0;0;0;0.0;0.0;0.0
2265;belfast;;city;belfast;n ireland;united kingdom;5.458.333;-593.333;0;0;0;0.0;0.0;0.0
2356;cardiff;;city;cardiff;wales;united kingdom;51.48;-3.18;0;0;0;0.0;0.0;0.0
2357;birmingham;;city;birmingham;england;united kingdom;5.248.142;-189.983;0;0;0;0.0;0.0;0.0
2599;hitchin;;city;hitchin;england;united kingdom;5.194.924;-0.28496;0;0;0;0.0;0.0;0.0
3534;southampton;;city;southampton;england;united kingdom;5.090.395;-140.428;0;0;0;0.0;0.0;0.0
3869;cambridge;;city;cambridge;england;united kingdom;52.2;0.11667;0;0;0;0.0;0.0;0.0
3901;newcastle upon tyne;;city;newcastle upon tyne;england;united kingdom;5.497.328;-161.396;0;0;0;0.0;0.0;0.0
3913;solihull;;city;solihull;england;united kingdom;5.241.426;-178.094;0;0;0;0.0;0.0;0.0
3949;stirling;;city;stirling;scotland;united kingdom;5.611.903;-393.682;0;0;0;0.0;0.0;0.0
3954;manchester;;city;manchester;england;united kingdom;5.348.095;-223.743;0;0;0;0.0;0.0;0.0
4085;nottingham;;city;nottingham;england;united kingdom;529.536;-115.047;0;0;0;0.0;0.0;0.0
4128;andover;;city;andover;england;united kingdom;5.121.135;-149.393;0;0;0;0.0;0.0;0.0
4221;hertford;;city;hertford;england;united kingdom;5.179.588;-0.07854;0;0;0;0.0;0.0;0.0
4537;oxford;;city;oxford;england;united kingdom;5.175.222;-125.596;0;0;0;0.0;0.0;0.0
4654;woking;;city;woking;england;united kingdom;5.131.903;-0.55893;0;0;0;0.0;0.0;0.0
4668;liverpool;;city;liverpool;england;united kingdom;5.341.058;-297.794;0;0;0;0.0;0.0;0.0
4731;portsmouth;;city;portsmouth;england;united kingdom;5.079.899;-109.125;0;0;0;0.0;0.0;0.0
4749;preston;;city;preston;england;united kingdom;5.376.667;-271.667;0;0;0;0.0;0.0;0.0
4750;chichester;;city;chichester;england;united kingdom;5.083.673;-0.78003;0;0;0;0.0;0.0;0.0
4768;felixstowe;;city;felixstowe;england;united kingdom;5.196.375;13.511;0;0;0;0.0;0.0;0.0
4811;wolverhampton;;city;wolverhampton;england;united kingdom;5.258.547;-212.296;0;0;0;0.0;0.0;0.0
5183;gloucester;;city;gloucester;england;united kingdom;5.186.568;-22.431;0;0;0;0.0;0.0;0.0
5209;brighton;;city;brighton;england;united kingdom;5.082.838;-0.13947;0;0;0;0.0;0.0;0.0
5234;johnstone;;city;johnstone;scotland;united kingdom;5.582.906;-451.605;0;0;0;0.0;0.0;0.0
5238;edinburgh;;city;edinburgh;scotland;united kingdom;5.595.206;-319.648;0;0;0;0.0;0.0;0.0
5305;mansfield;;city;mansfield;england;united kingdom;5.313.333;-1.2;0;0;0;0.0;0.0;0.0
5327;brixham;;city;brixham;england;united kingdom;5.039.431;-351.585;0;0;0;0.0;0.0;0.0
5341;amersham;;city;amersham;england;united kingdom;5.166.667;-0.61667;0;0;0;0.0;0.0;0.0
5463;bristol;;city;bristol;england;united kingdom;5.145.523;-259.665;0;0;0;0.0;0.0;0.0
5584;redhill;;city;redhill;england;united kingdom;5.124.048;-0.17044;0;0;0;0.0;0.0;0.0
5589;hythe;;city;hythe;england;united kingdom;5.086.004;-140.162;0;0;0;0.0;0.0;0.0
5598;york;;city;york;england;united kingdom;5.395.763;-108.271;0;0;0;0.0;0.0;0.0
5612;harlow;;city;harlow;england;united kingdom;5.177.655;0.11158;0;0;0;0.0;0.0;0.0
5627;harrogate;;city;harrogate;england;united kingdom;5.399.078;-15.373;0;0;0;0.0;0.0;0.0
5644;shoreham by sea;;city;shoreham by sea;england;united kingdom;5.083.413;-0.27431;0;0;0;0.0;0.0;0.0
5680;swansea;;city;swansea;wales;united kingdom;5.162.079;-394.323;0;0;0;0.0;0.0;0.0
5692;taunton;;city;taunton;england;united kingdom;5.101.494;-310.293;0;0;0;0.0;0.0;0.0
5715;southport;;city;southport;england;united kingdom;5.364.779;-300.648;0;0;0;0.0;0.0;0.0
5725;rochford;;city;rochford;england;united kingdom;5.158.198;0.70673;0;0;0;0.0;0.0;0.0
5934;bradford;;city;bradford;england;united kingdom;5.379.391;-175.206;0;0;0;0.0;0.0;0.0
5943;glasgow;;city;glasgow;scotland;united kingdom;5.586.515;-425.763;0;0;0;0.0;0.0;0.0
5950;epsom;;city;epsom;england;united kingdom;513.305;-0.27011;0;0;0;0.0;0.0;0.0
5963;mexborough;;city;mexborough;england;united kingdom;5.349.389;-129.243;0;0;0;0.0;0.0;0.0
6006;newtownards;;city;newtownards;n ireland;united kingdom;5.459.236;-569.092;0;0;0;0.0;0.0;0.0
6110;canterbury;;city;canterbury;england;united kingdom;5.127.904;107.992;0;0;0;0.0;0.0;0.0
6115;chelmsford;;city;chelmsford;england;united kingdom;5.173.575;0.46958;0;0;0;0.0;0.0;0.0
6128;clacton on sea;;city;clacton on sea;england;united kingdom;5.178.967;115.597;0;0;0;0.0;0.0;0.0
6244;exeter;;city;exeter;england;united kingdom;507.236;-352.751;0;0;0;0.0;0.0;0.0
6257;bury;;city;bury;england;united kingdom;53.6;-2.3;0;0;0;0.0;0.0;0.0
6284;rotherham;;city;rotherham;england;united kingdom;5.343.012;-135.678;0;0;0;0.0;0.0;0.0
6320;stoke on trent;;city;stoke on trent;england;united kingdom;5.300.415;-218.538;0;0;0;0.0;0.0;0.0
6329;chesterfield;;city;chesterfield;england;united kingdom;53.25;-141.667;0;0;0;0.0;0.0;0.0
6407;coalville;;city;coalville;england;united kingdom;5.272.247;-13.702;0;0;0;0.0;0.0;0.0
6420;newry;;city;newry;n ireland;united kingdom;5.417.841;-633.739;0;0;0;0.0;0.0;0.0
6515;reading;;city;reading;england;united kingdom;5.145.625;-0.97113;0;0;0;0.0;0.0;0.0
6537;poole;;city;poole;england;united kingdom;5.071.667;-2.0;0;0;0;0.0;0.0;0.0
6556;banbury;;city;banbury;england;united kingdom;520.602;-134.029;0;0;0;0.0;0.0;0.0
6562;leicester;;city;leicester;england;united kingdom;526.386;-113.169;0;0;0;0.0;0.0;0.0
6587;lincoln;;city;lincoln;england;united kingdom;5.322.683;-0.53792;0;0;0;0.0;0.0;0.0
6603;merthyr tydfil;;city;merthyr tydfil;wales;united kingdom;5.174.794;-337.779;0;0;0;0.0;0.0;0.0
6661;bedford;;city;bedford;england;united kingdom;5.213.459;-0.46632;0;0;0;0.0;0.0;0.0
6699;derby;;city;derby;england;united kingdom;5.292.277;-147.663;0;0;0;0.0;0.0;0.0
6743;ipswich;;city;ipswich;england;united kingdom;5.205.917;115.545;0;0;0;0.0;0.0;0.0
6752;bushey;;city;bushey;england;united kingdom;5.164.316;-0.36053;0;0;0;0.0;0.0;0.0
6822;hull;;city;hull;england;united kingdom;537.446;-0.33525;0;0;0;0.0;0.0;0.0
6904;ayr;;city;ayr;scotland;united kingdom;5.546.273;-463.393;0;0;0;0.0;0.0;0.0
6907;sutton coldfield;;city;sutton coldfield;england;united kingdom;5.256.667;-181.667;0;0;0;0.0;0.0;0.0
6952;worcester;;city;worcester;england;united kingdom;5.218.935;-222.001;0;0;0;0.0;0.0;0.0
6962;cheltenham;;city;cheltenham;england;united kingdom;51.9;-208.333;0;0;0;0.0;0.0;0.0
6963;stamford;;city;stamford;england;united kingdom;52.65;-0.48333;0;0;0;0.0;0.0;0.0
7063;norwich;;city;norwich;england;united kingdom;5.262.783;129.834;0;0;0;0.0;0.0;0.0
7075;keighley;;city;keighley;england;united kingdom;5.386.791;-190.664;0;0;0;0.0;0.0;0.0
7079;colchester;;city;colchester;england;united kingdom;5.188.921;0.90421;0;0;0;0.0;0.0;0.0
7116;farnborough;;city;farnborough;england;united kingdom;5.129.424;-0.75565;0;0;0;0.0;0.0;0.0
7147;warrington;;city;warrington;england;united kingdom;5.339.254;-258.024;0;0;0;0.0;0.0;0.0
7148;gravesend;;city;gravesend;england;united kingdom;5.144.138;0.37371;0;0;0;0.0;0.0;0.0
7160;ashford;;city;ashford;england;united kingdom;5.114.648;0.87376;0;0;0;0.0;0.0;0.0
7178;gosforth;;city;gosforth;england;united kingdom;55.0;-161.667;0;0;0;0.0;0.0;0.0
7238;birkenhead;;city;birkenhead;england;united kingdom;5.339.337;-301.479;0;0;0;0.0;0.0;0.0
7284;wellingborough;;city;wellingborough;england;united kingdom;5.230.273;-0.69446;0;0;0;0.0;0.0;0.0
7330;middlesbrough;;city;middlesbrough;england;united kingdom;5.457.623;-123.483;0;0;0;0.0;0.0;0.0
7351;dorking;;city;dorking;england;united kingdom;5.123.228;-0.3338;0;0;0;0.0;0.0;0.0
7359;stafford;;city;stafford;england;united kingdom;5.280.521;-211.636;0;0;0;0.0;0.0;0.0
7369;hereford;;city;hereford;england;united kingdom;5.205.684;-271.482;0;0;0;0.0;0.0;0.0
7409;chester;;city;chester;england;united kingdom;531.905;-289.189;0;0;0;0.0;0.0;0.0
7414;walton on thames;;city;walton on thames;england;united kingdom;5.138.533;-0.42066;0;0;0;0.0;0.0;0.0
7455;swindon;;city;swindon;england;united kingdom;5.155.797;-178.116;0;0;0;0.0;0.0;0.0
7464;sheffield;;city;sheffield;england;united kingdom;5.338.297;-14.659;0;0;0;0.0;0.0;0.0
7545;stockton on tees;;city;stockton on tees;england;united kingdom;5.456.848;-13.187;0;0;0;0.0;0.0;0.0
7562;watford;;city;watford;england;united kingdom;5.165.531;-0.39602;0;0;0;0.0;0.0;0.0
7571;saint andrews;;city;saint andrews;scotland;united kingdom;5.633.871;-279.902;0;0;0;0.0;0.0;0.0
7620;caterham;;city;caterham;england;united kingdom;512.823;-0.07889;0;0;0;0.0;0.0;0.0
7645;crewe;;city;crewe;england;united kingdom;5.309.787;-244.161;0;0;0;0.0;0.0;0.0
7649;coventry;;city;coventry;england;united kingdom;5.240.656;-151.217;0;0;0;0.0;0.0;0.0
7693;beckenham;;city;beckenham;england;united kingdom;5.140.878;-0.02526;0;0;0;0.0;0.0;0.0
7698;stevenage;;city;stevenage;england;united kingdom;5.190.224;-0.20256;0;0;0;0.0;0.0;0.0
7861;newcastle under lyme;;city;newcastle under lyme;england;united kingdom;53.0;-223.333;0;0;0;0.0;0.0;0.0
7881;north shields;;city;north shields;england;united kingdom;5.501.646;-144.925;0;0;0;0.0;0.0;0.0
7996;university of essex;;instituition;colchester;england;united kingdom;5.188.921;0.90421;0;0;0;0.0;0.0;0.0
8014;university of surrey;;instituition;guildford;england;united kingdom;5.123.536;-0.57427;0;0;0;0.0;0.0;0.0
8018;university of nottingham;;instituition;nottingham;england;united kingdom;529.536;-115.047;0;0;0;0.0;0.0;0.0
8022;university of edinburgh;;instituition;edinburgh;scotland;united kingdom;5.595.206;-319.648;0;0;0;0.0;0.0;0.0
8093;university of cambridge;;instituition;cambridge;england;united kingdom;52.2;0.11667;0;0;0;0.0;0.0;0.0
8145;imperial college london;;instituition;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
8155;university of sussex;;instituition;brighton;england;united kingdom;5.082.838;-0.13947;0;0;0;0.0;0.0;0.0
8277;university of sheffield;;instituition;sheffield;england;united kingdom;5.338.297;-14.659;0;0;0;0.0;0.0;0.0
8304;lancaster university;;instituition;lancaster;england;united kingdom;5.404.649;-279.988;0;0;0;0.0;0.0;0.0
8432;university of leeds;;instituition;leeds;england;united kingdom;5.379.648;-154.785;0;0;0;0.0;0.0;0.0
8444;university of liverpool;;instituition;liverpool;england;united kingdom;5.341.058;-297.794;0;0;0;0.0;0.0;0.0
8449;university of warwick;;instituition;coventry;england;united kingdom;5.240.656;-151.217;0;0;0;0.0;0.0;0.0
8606;university of strathclyde;;instituition;glasgow;scotland;united kingdom;5.586.515;-425.763;0;0;0;0.0;0.0;0.0
8643;king s college london;;instituition;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
8787;university of southampton;;instituition;southampton;england;united kingdom;5.090.395;-140.428;0;0;0;0.0;0.0;0.0
8821;university of kent;;instituition;canterbury;england;united kingdom;5.127.904;107.992;0;0;0;0.0;0.0;0.0
8833;imperial college of science technology and medicine;;instituition;london;england;united kingdom;5.150.853;-0.12574;0;0;0;0.0;0.0;0.0
8859;cranfield university;;instituition;bedford;england;united kingdom;5.213.459;-0.46632;0;0;0;0.0;0.0;0.0
8872;loughborough university;;instituition;loughborough;england;united kingdom;5.276.667;-1.2;0;0;0;0.0;0.0;0.0
3;university of pennsylvania;;instituition;philadelphia;pennsylvania;united states;3.995.233;-7.516.379;0;0;0;0.0;0.0;0.0
261;yale university;;instituition;new haven;connecticut;united states;4.130.815;-7.292.816;0;0;0;0.0;0.0;0.0
267;emory university;;instituition;atlanta;georgia;united states;33.749;-8.438.798;0;0;0;0.0;0.0;0.0
268;colorado state university;;instituition;fort collins;colorado;united states;4.058.526;-10.508.442;0;0;0;0.0;0.0;0.0
355;university of minnesota system;;instituition;minneapolis;minnesota;united states;4.497.997;-9.326.384;0;0;0;0.0;0.0;0.0
356;university of minnesota;;instituition;minneapolis;minnesota;united states;4.497.997;-9.326.384;0;0;0;0.0;0.0;0.0
453;tufts university;;instituition;medford;massachusetts;united states;4.241.843;-7.110.616;0;0;0;0.0;0.0;0.0
474;university of southern california;;instituition;los angeles;california;united states;3.405.223;-11.824.368;0;0;0;0.0;0.0;0.0
475;university of california los angeles;;instituition;los angeles;california;united states;3.405.223;-11.824.368;0;0;0;0.0;0.0;0.0
476;columbia university;;instituition;new york city;new york;united states;4.071.427;-7.400.597;0;0;0;0.0;0.0;0.0
477;new york university;;instituition;new york city;new york;united states;4.071.427;-7.400.597;0;0;0;0.0;0.0;0.0
478;city university of new york;;instituition;new york city;new york;united states;4.071.427;-7.400.597;0;0;0;0.0;0.0;0.0
479;new school for social research;;instituition;new york city;new york;united states;4.071.427;-7.400.597;0;0;0;0.0;0.0;0.0
481;johns hopkins university;;instituition;baltimore;maryland;united states;3.929.038;-7.661.219;0;0;0;0.0;0.0;0.0
599;university of chicago;;instituition;joliet;illinois;united states;4.152.519;-880.834;0;0;0;0.0;0.0;0.0
637;case western reserve university;;instituition;cleveland;ohio;united states;414.995;-8.169.541;0;0;0;0.0;0.0;0.0
650;university of iowa;;instituition;iowa city;iowa;united states;4.166.113;-9.153.017;0;0;0;0.0;0.0;0.0
667;harvard medical school;;instituition;boston;massachusetts;united states;4.235.843;-7.105.977;0;0;0;0.0;0.0;0.0
676;colorado state university system;;instituition;denver;colorado;united states;3.973.915;-1.049.847;0;0;0;0.0;0.0;0.0
733;university of michigan ann arbor;;instituition;ann arbor;michigan;united states;4.227.756;-8.374.088;0;0;0;0.0;0.0;0.0
744;university of illinois;;instituition;champaign;illinois;united states;4.011.642;-8.824.338;0;0;0;0.0;0.0;0.0
745;university of illinois at urbana champaign;;instituition;champaign;illinois;united states;4.011.642;-8.824.338;0;0;0;0.0;0.0;0.0
771;duke university;;instituition;cedar rapids;iowa;united states;4.200.833;-9.164.407;0;0;0;0.0;0.0;0.0
789;georgetown university;;instituition;washington d c;washington, d.c.;united states;3.889.511;-7.703.637;0;0;0;0.0;0.0;0.0
790;george washington university;;instituition;washington d c;washington, d.c.;united states;3.889.511;-7.703.637;0;0;0;0.0;0.0;0.0
804;university of washington;;instituition;seattle;washington;united states;4.760.621;-12.233.207;0;0;0;0.0;0.0;0.0
